Date,Hour,Load
3/6/2007,11,172.993
3/6/2007,12,160.887
3/6/2007,13,153.001
3/6/2007,14,147.047
3/6/2007,15,143.43
3/6/2007,16,144.447
3/6/2007,17,151.96
3/6/2007,18,171.131
3/6/2007,19,205.909
3/6/2007,20,232.336
3/6/2007,21,231.02
3/6/2007,22,217.285
3/6/2007,23,193.901
3/6/2007,24,171.437
3/7/2007,1,159.75
3/7/2007,2,158.885
3/7/2007,3,163.384
3/7/2007,4,169.197
3/7/2007,5,181.349
3/7/2007,6,213.218
3/7/2007,7,258.189
3/7/2007,8,253.224
3/7/2007,9,218.329
3/7/2007,10,190.806
3/7/2007,11,172.148
3/7/2007,12,159.774
3/7/2007,13,151.256
3/7/2007,14,145.097
3/7/2007,15,142.328
3/7/2007,16,143.263
3/7/2007,17,151.235
3/7/2007,18,166.814
3/7/2007,19,195.64
3/7/2007,20,215.469
3/7/2007,21,212.077
3/7/2007,22,200.929
3/7/2007,23,174.787
3/7/2007,24,150.354
3/8/2007,1,139.402
3/8/2007,2,139.673
3/8/2007,3,143.981
3/8/2007,4,151.15
3/8/2007,5,164.774
3/8/2007,6,198.07
3/8/2007,7,246.828
3/8/2007,8,243.877
3/8/2007,9,214.958
3/8/2007,10,195.06
3/8/2007,11,177.557
3/8/2007,12,163.981
3/8/2007,13,154.894
3/8/2007,14,147.77
3/8/2007,15,143.492
3/8/2007,16,144.676
3/8/2007,17,151.482
3/8/2007,18,166.483
3/8/2007,19,200.485
3/8/2007,20,229.533
3/8/2007,21,227.723
3/8/2007,22,220.008
3/8/2007,23,197.836
3/8/2007,24,173.153
3/9/2007,1,161.513
3/9/2007,2,161.689
3/9/2007,3,165.829
3/9/2007,4,173.101
3/9/2007,5,186.305
3/9/2007,6,217.289
3/9/2007,7,262.933
3/9/2007,8,260.268
3/9/2007,9,229.192
3/9/2007,10,206.421
3/9/2007,11,188.347
3/9/2007,12,173.413
3/9/2007,13,160.153
3/9/2007,14,152.487
3/9/2007,15,147.392
3/9/2007,16,146.875
3/9/2007,17,152.734
3/9/2007,18,164.392
3/9/2007,19,191.223
3/9/2007,20,211.09
3/9/2007,21,212.934
3/9/2007,22,208.247
3/9/2007,23,194.331
3/9/2007,24,176.148
3/10/2007,1,163.104
3/10/2007,2,158.679
3/10/2007,3,158.961
3/10/2007,4,161.087
3/10/2007,5,167.611
3/10/2007,6,179.972
3/10/2007,7,196.656
3/10/2007,8,215.965
3/10/2007,9,216.736
3/10/2007,10,202.688
3/10/2007,11,188.275
3/10/2007,12,174.18
3/10/2007,13,163.652
3/10/2007,14,157.912
3/10/2007,15,153.662
3/10/2007,16,153.989
3/10/2007,17,157.703
3/10/2007,18,164.567
3/10/2007,19,182.856
3/10/2007,20,195.627
3/10/2007,21,189.119
3/10/2007,22,176.883
3/10/2007,23,159.403
3/10/2007,24,139.134
3/11/2007,1,124.158
3/11/2007,3,116.795
3/11/2007,4,114.297
3/11/2007,5,116.183
3/11/2007,6,120.775
3/11/2007,7,130.578
3/11/2007,8,149.566
3/11/2007,9,175.877
3/11/2007,10,181.811
3/11/2007,11,171.945
3/11/2007,12,164.26
3/11/2007,13,163.459
3/11/2007,14,160.319
3/11/2007,15,154.096
3/11/2007,16,152.121
3/11/2007,17,154.623
3/11/2007,18,160.374
3/11/2007,19,167.76
3/11/2007,20,189.909
3/11/2007,21,214.98
3/11/2007,22,202.855
3/11/2007,23,175.013
3/11/2007,24,144.96
3/12/2007,1,128.379
3/12/2007,2,124.678
3/12/2007,3,126.291
3/12/2007,4,130.774
3/12/2007,5,139.821
3/12/2007,6,166.536
3/12/2007,7,213.135
3/12/2007,8,223.127
3/12/2007,9,201.848
3/12/2007,10,186.53
3/12/2007,11,176.415
3/12/2007,12,167.097
3/12/2007,13,161.147
3/12/2007,14,153.633
3/12/2007,15,144.553
3/12/2007,16,143.224
3/12/2007,17,149.227
3/12/2007,18,161.11
3/12/2007,19,173.492
3/12/2007,20,197.013
3/12/2007,21,219.224
3/12/2007,22,206.052
3/12/2007,23,178.995
3/12/2007,24,149.141
3/13/2007,1,133.84
3/13/2007,2,130.897
3/13/2007,3,132.54
3/13/2007,4,137.314
3/13/2007,5,146.365
3/13/2007,6,174.438
3/13/2007,7,221.16
3/13/2007,8,226.695
3/13/2007,9,199.833
3/13/2007,10,179.742
3/13/2007,11,163.97
3/13/2007,12,152.679
3/13/2007,13,146.555
3/13/2007,14,144.075
3/13/2007,15,144.377
3/13/2007,16,147.709
3/13/2007,17,156.567
3/13/2007,18,167.93
3/13/2007,19,177.058
3/13/2007,20,197.144
3/13/2007,21,216.061
3/13/2007,22,200.164
3/13/2007,23,171.286
3/13/2007,24,136.097
3/14/2007,1,114.64
3/14/2007,2,105.44
3/14/2007,3,101.394
3/14/2007,4,100.871
3/14/2007,5,105.838
3/14/2007,6,127.942
3/14/2007,7,170.904
3/14/2007,8,178.924
3/14/2007,9,158.337
3/14/2007,10,150.572
3/14/2007,11,146.275
3/14/2007,12,144.444
3/14/2007,13,144.483
3/14/2007,14,146.078
3/14/2007,15,150.033
3/14/2007,16,156.287
3/14/2007,17,165.335
3/14/2007,18,176.566
3/14/2007,19,183.14
3/14/2007,20,196.126
3/14/2007,21,218.313
3/14/2007,22,206.027
3/14/2007,23,175.362
3/14/2007,24,140.273
3/15/2007,1,117.056
3/15/2007,2,106.532
3/15/2007,3,101.276
3/15/2007,4,100.477
3/15/2007,5,103.846
3/15/2007,6,124.276
3/15/2007,7,165.503
3/15/2007,8,172.665
3/15/2007,9,154.753
3/15/2007,10,150.004
3/15/2007,11,147.025
3/15/2007,12,146.74
3/15/2007,13,148.637
3/15/2007,14,150.486
3/15/2007,15,152.856
3/15/2007,16,157.601
3/15/2007,17,164.604
3/15/2007,18,174.051
3/15/2007,19,181.892
3/15/2007,20,199.648
3/15/2007,21,219.276
3/15/2007,22,206.391
3/15/2007,23,177.88
3/15/2007,24,143.484
3/16/2007,1,121.045
3/16/2007,2,109.337
3/16/2007,3,104.766
3/16/2007,4,103.123
3/16/2007,5,106.232
3/16/2007,6,124.972
3/16/2007,7,163.003
3/16/2007,8,177.823
3/16/2007,9,167.75
3/16/2007,10,169.858
3/16/2007,11,171.927
3/16/2007,12,173.646
3/16/2007,13,173.416
3/16/2007,14,173.546
3/16/2007,15,174.181
3/16/2007,16,178.651
3/16/2007,17,189.979
3/16/2007,18,199.457
3/16/2007,19,205.783
3/16/2007,20,216.211
3/16/2007,21,228.591
3/16/2007,22,224.608
3/16/2007,23,212.586
3/16/2007,24,193.939
3/17/2007,1,180.963
3/17/2007,2,177.155
3/17/2007,3,179.726
3/17/2007,4,185.313
3/17/2007,5,193.31
3/17/2007,6,204.987
3/17/2007,7,222.836
3/17/2007,8,242.695
3/17/2007,9,258.853
3/17/2007,10,257.395
3/17/2007,11,248.357
3/17/2007,12,236.474
3/17/2007,13,221.27
3/17/2007,14,207.523
3/17/2007,15,195.99
3/17/2007,16,189.443
3/17/2007,17,190.456
3/17/2007,18,195.102
3/17/2007,19,202.77
3/17/2007,20,226.241
3/17/2007,21,249.529
3/17/2007,22,250.353
3/17/2007,23,239.942
3/17/2007,24,224.844
3/18/2007,1,212.646
3/18/2007,2,209.131
3/18/2007,3,212.461
3/18/2007,4,217.505
3/18/2007,5,224.342
3/18/2007,6,236.04
3/18/2007,7,253.165
3/18/2007,8,277.232
3/18/2007,9,295.699
3/18/2007,10,273.541
3/18/2007,11,240.101
3/18/2007,12,217.174
3/18/2007,13,205.775
3/18/2007,14,193.386
3/18/2007,15,181.495
3/18/2007,16,173.254
3/18/2007,17,172.02
3/18/2007,18,176.645
3/18/2007,19,187.356
3/18/2007,20,214.277
3/18/2007,21,250.312
3/18/2007,22,246.839
3/18/2007,23,228.525
3/18/2007,24,207.466
3/19/2007,1,196.994
3/19/2007,2,198.304
3/19/2007,3,204.922
3/19/2007,4,213.304
3/19/2007,5,226.66
3/19/2007,6,258.859
3/19/2007,7,303.781
3/19/2007,8,308.035
3/19/2007,9,278.709
3/19/2007,10,239.647
3/19/2007,11,208.978
3/19/2007,12,188.22
3/19/2007,13,173.116
3/19/2007,14,163.176
3/19/2007,15,154.189
3/19/2007,16,151.822
3/19/2007,17,155.381
3/19/2007,18,165.082
3/19/2007,19,179.428
3/19/2007,20,200.865
3/19/2007,21,221.599
3/19/2007,22,207.36
3/19/2007,23,180.926
3/19/2007,24,149.658
3/20/2007,1,132.493
3/20/2007,2,127.904
3/20/2007,3,127.548
3/20/2007,4,130.535
3/20/2007,5,139.1
3/20/2007,6,165.602
3/20/2007,7,210.849
3/20/2007,8,213.659
3/20/2007,9,186.647
3/20/2007,10,167.751
3/20/2007,11,156.145
3/20/2007,12,148.254
3/20/2007,13,143.933
3/20/2007,14,142.758
3/20/2007,15,142.772
3/20/2007,16,148.243
3/20/2007,17,157.8
3/20/2007,18,169.98
3/20/2007,19,179.367
3/20/2007,20,195.988
3/20/2007,21,216.15
3/20/2007,22,200.398
3/20/2007,23,172.87
3/20/2007,24,137.879
3/21/2007,1,115.74
3/21/2007,2,106.526
3/21/2007,3,102.409
3/21/2007,4,102.077
3/21/2007,5,107.06
3/21/2007,6,128.773
3/21/2007,7,171.695
3/21/2007,8,179.681
3/21/2007,9,163.108
3/21/2007,10,158.831
3/21/2007,11,156.408
3/21/2007,12,155.039
3/21/2007,13,152.477
3/21/2007,14,148.534
3/21/2007,15,147.65
3/21/2007,16,150.998
3/21/2007,17,158.658
3/21/2007,18,169.397
3/21/2007,19,180.973
3/21/2007,20,195.271
3/21/2007,21,212.799
3/21/2007,22,202.221
3/21/2007,23,174.308
3/21/2007,24,142.456
3/22/2007,1,124.399
3/22/2007,2,116.771
3/22/2007,3,114.995
3/22/2007,4,115.984
3/22/2007,5,122.57
3/22/2007,6,146.849
3/22/2007,7,189.924
3/22/2007,8,194.496
3/22/2007,9,174.048
3/22/2007,10,165.089
3/22/2007,11,154.731
3/22/2007,12,147.46
3/22/2007,13,144.883
3/22/2007,14,144.151
3/22/2007,15,145.919
3/22/2007,16,149.512
3/22/2007,17,157.205
3/22/2007,18,165.355
3/22/2007,19,173.052
3/22/2007,20,186.515
3/22/2007,21,211.857
3/22/2007,22,201.299
3/22/2007,23,172.029
3/22/2007,24,137.37
3/23/2007,1,115.432
3/23/2007,2,106.502
3/23/2007,3,102.697
3/23/2007,4,103.262
3/23/2007,5,108.51
3/23/2007,6,129.078
3/23/2007,7,171.119
3/23/2007,8,178.982
3/23/2007,9,162.507
3/23/2007,10,156.416
3/23/2007,11,152.186
3/23/2007,12,151.519
3/23/2007,13,152.561
3/23/2007,14,156.904
3/23/2007,15,163.39
3/23/2007,16,173.177
3/23/2007,17,184.577
3/23/2007,18,192.347
3/23/2007,19,192.402
3/23/2007,20,193.013
3/23/2007,21,208.463
3/23/2007,22,200.898
3/23/2007,23,181.475
3/23/2007,24,154.254
3/24/2007,1,130.488
3/24/2007,2,113.987
3/24/2007,3,106.612
3/24/2007,4,103.361
3/24/2007,5,102.843
3/24/2007,6,106.919
3/24/2007,7,117.503
3/24/2007,8,132.167
3/24/2007,9,152.412
3/24/2007,10,164.662
3/24/2007,11,169.689
3/24/2007,12,176.381
3/24/2007,13,182.491
3/24/2007,14,189.504
3/24/2007,15,198.997
3/24/2007,16,208.591
3/24/2007,17,217.911
3/24/2007,18,222.744
3/24/2007,19,218.865
3/24/2007,20,213.083
3/24/2007,21,225.053
3/24/2007,22,213.235
3/24/2007,23,188.59
3/24/2007,24,157.943
3/25/2007,1,132.635
3/25/2007,2,117.042
3/25/2007,3,108.541
3/25/2007,4,103.318
3/25/2007,5,101.995
3/25/2007,6,104.853
3/25/2007,7,112.661
3/25/2007,8,128.62
3/25/2007,9,156.67
3/25/2007,10,173.371
3/25/2007,11,176.224
3/25/2007,12,183.936
3/25/2007,13,200.056
3/25/2007,14,214.884
3/25/2007,15,225.718
3/25/2007,16,237.756
3/25/2007,17,250.72
3/25/2007,18,259.009
3/25/2007,19,256.928
3/25/2007,20,254.537
3/25/2007,21,272.736
3/25/2007,22,251.63
3/25/2007,23,208.973
3/25/2007,24,165.432
3/26/2007,1,135.752
3/26/2007,2,119.732
3/26/2007,3,110.657
3/26/2007,4,106.552
3/26/2007,5,108.143
3/26/2007,6,125.833
3/26/2007,7,162.641
3/26/2007,8,167.642
3/26/2007,9,153.632
3/26/2007,10,152.26
3/26/2007,11,152.64
3/26/2007,12,152.067
3/26/2007,13,154.83
3/26/2007,14,157.487
3/26/2007,15,162.511
3/26/2007,16,172.016
3/26/2007,17,185.702
3/26/2007,18,198.669
3/26/2007,19,204.863
3/26/2007,20,213.134
3/26/2007,21,234.332
3/26/2007,22,216.045
3/26/2007,23,181.692
3/26/2007,24,143.047
3/27/2007,1,118.878
3/27/2007,2,107.546
3/27/2007,3,103.003
3/27/2007,4,101.007
3/27/2007,5,104.973
3/27/2007,6,124.586
3/27/2007,7,165.495
3/27/2007,8,169.031
3/27/2007,9,151.125
3/27/2007,10,147.599
3/27/2007,11,149.706
3/27/2007,12,156.723
3/27/2007,13,168.252
3/27/2007,14,184.133
3/27/2007,15,198.866
3/27/2007,16,214.757
3/27/2007,17,230.869
3/27/2007,18,243.395
3/27/2007,19,246.742
3/27/2007,20,248.741
3/27/2007,21,263.723
3/27/2007,22,243.592
3/27/2007,23,203.615
3/27/2007,24,161.173
3/28/2007,1,132.633
3/28/2007,2,117.916
3/28/2007,3,109.945
3/28/2007,4,106.476
3/28/2007,5,108.55
3/28/2007,6,127.75
3/28/2007,7,167.848
3/28/2007,8,169.846
3/28/2007,9,153.881
3/28/2007,10,153.914
3/28/2007,11,159.895
3/28/2007,12,172.179
3/28/2007,13,185.707
3/28/2007,14,198.839
3/28/2007,15,213.471
3/28/2007,16,232.128
3/28/2007,17,251.831
3/28/2007,18,263.347
3/28/2007,19,261.729
3/28/2007,20,251.213
3/28/2007,21,260.222
3/28/2007,22,238.141
3/28/2007,23,197.388
3/28/2007,24,156.746
3/29/2007,1,131.115
3/29/2007,2,118.483
3/29/2007,3,111.948
3/29/2007,4,108.335
3/29/2007,5,109.769
3/29/2007,6,127.865
3/29/2007,7,166.742
3/29/2007,8,174.259
3/29/2007,9,157.356
3/29/2007,10,155.981
3/29/2007,11,156.167
3/29/2007,12,155.602
3/29/2007,13,153.88
3/29/2007,14,151.326
3/29/2007,15,150.358
3/29/2007,16,154.395
3/29/2007,17,162.698
3/29/2007,18,176.202
3/29/2007,19,188.99
3/29/2007,20,202.954
3/29/2007,21,220.101
3/29/2007,22,208.372
3/29/2007,23,181.034
3/29/2007,24,150.255
3/30/2007,1,130.556
3/30/2007,2,123.528
3/30/2007,3,121.55
3/30/2007,4,123.54
3/30/2007,5,130.823
3/30/2007,6,155.36
3/30/2007,7,199.704
3/30/2007,8,202.384
3/30/2007,9,182.484
3/30/2007,10,170.11
3/30/2007,11,157.998
3/30/2007,12,148.98
3/30/2007,13,144.434
3/30/2007,14,142.73
3/30/2007,15,142.778
3/30/2007,16,144.789
3/30/2007,17,150.015
3/30/2007,18,155.902
3/30/2007,19,158.967
3/30/2007,20,165.433
3/30/2007,21,185.094
3/30/2007,22,181.137
3/30/2007,23,165.392
3/30/2007,24,142.153
3/31/2007,1,122.588
3/31/2007,2,112.262
3/31/2007,3,107.78
3/31/2007,4,107.404
3/31/2007,5,110.162
3/31/2007,6,118.227
3/31/2007,7,131.211
3/31/2007,8,148.432
3/31/2007,9,166.52
3/31/2007,10,169.873
3/31/2007,11,165.054
3/31/2007,12,161.905
3/31/2007,13,160.128
3/31/2007,14,159.645
3/31/2007,15,162.141
3/31/2007,16,167.172
3/31/2007,17,176.225
3/31/2007,18,183.747
3/31/2007,19,183.935
3/31/2007,20,186.203
3/31/2007,21,204.202
3/31/2007,22,195.663
3/31/2007,23,176.072
3/31/2007,24,149.31
4/1/2007,1,126.073
4/1/2007,2,111.904
4/1/2007,3,104.598
4/1/2007,4,101.412
4/1/2007,5,100.651
4/1/2007,6,103.657
4/1/2007,7,111.564
4/1/2007,8,128.614
4/1/2007,9,156.589
4/1/2007,10,168.77
4/1/2007,11,164.303
4/1/2007,12,161.394
4/1/2007,13,166.192
4/1/2007,14,169.887
4/1/2007,15,172.032
4/1/2007,16,172.032
4/1/2007,17,176.51
4/1/2007,18,184.243
4/1/2007,19,186.481
4/1/2007,20,197.397
4/1/2007,21,215.019
4/1/2007,22,200.904
4/1/2007,23,171.592
4/1/2007,24,140.3
4/2/2007,1,117.991
4/2/2007,2,107.909
4/2/2007,3,102.8
4/2/2007,4,101.404
4/2/2007,5,105.508
4/2/2007,6,123.448
4/2/2007,7,158.524
4/2/2007,8,164.243
4/2/2007,9,155.222
4/2/2007,10,154.915
4/2/2007,11,156.593
4/2/2007,12,161.707
4/2/2007,13,171.022
4/2/2007,14,182.202
4/2/2007,15,192.638
4/2/2007,16,206.096
4/2/2007,17,219.816
4/2/2007,18,234.112
4/2/2007,19,238.862
4/2/2007,20,232.449
4/2/2007,21,246.112
4/2/2007,22,226.817
4/2/2007,23,190.77
4/2/2007,24,152.094
4/3/2007,1,124.637
4/3/2007,2,111.837
4/3/2007,3,105.697
4/3/2007,4,102.918
4/3/2007,5,106.425
4/3/2007,6,125.087
4/3/2007,7,159.899
4/3/2007,8,164.15
4/3/2007,9,152.572
4/3/2007,10,151.026
4/3/2007,11,154.017
4/3/2007,12,161.853
4/3/2007,13,174.18
4/3/2007,14,185.539
4/3/2007,15,197.258
4/3/2007,16,210.675
4/3/2007,17,226.256
4/3/2007,18,235.955
4/3/2007,19,240.476
4/3/2007,20,233.244
4/3/2007,21,249.651
4/3/2007,22,237.449
4/3/2007,23,198.723
4/3/2007,24,159.069
4/4/2007,1,131.666
4/4/2007,2,117.547
4/4/2007,3,111.023
4/4/2007,4,108.328
4/4/2007,5,110.934
4/4/2007,6,127.864
4/4/2007,7,159.663
4/4/2007,8,165.247
4/4/2007,9,155.167
4/4/2007,10,157.602
4/4/2007,11,164.174
4/4/2007,12,171.359
4/4/2007,13,175.786
4/4/2007,14,184.248
4/4/2007,15,195.889
4/4/2007,16,208.285
4/4/2007,17,219.187
4/4/2007,18,227.095
4/4/2007,19,228.086
4/4/2007,20,216.996
4/4/2007,21,227.631
4/4/2007,22,210.584
4/4/2007,23,176.394
4/4/2007,24,141.482
4/5/2007,1,118.737
4/5/2007,2,110.019
4/5/2007,3,107.685
4/5/2007,4,108.908
4/5/2007,5,115.843
4/5/2007,6,140.496
4/5/2007,7,180.43
4/5/2007,8,188.818
4/5/2007,9,178.529
4/5/2007,10,172.632
4/5/2007,11,165.754
4/5/2007,12,157.919
4/5/2007,13,151.366
4/5/2007,14,147.077
4/5/2007,15,144.121
4/5/2007,16,144.853
4/5/2007,17,149.588
4/5/2007,18,157.342
4/5/2007,19,165.104
4/5/2007,20,177.263
4/5/2007,21,206.254
4/5/2007,22,206.934
4/5/2007,23,191.064
4/5/2007,24,169.609
4/6/2007,1,154.503
4/6/2007,2,151.002
4/6/2007,3,151.862
4/6/2007,4,156.759
4/6/2007,5,166.21
4/6/2007,6,183.99
4/6/2007,7,210.242
4/6/2007,8,226.831
4/6/2007,9,230.521
4/6/2007,10,226.913
4/6/2007,11,214.632
4/6/2007,12,195.764
4/6/2007,13,178.271
4/6/2007,14,165.856
4/6/2007,15,157.443
4/6/2007,16,154.483
4/6/2007,17,155.602
4/6/2007,18,162.945
4/6/2007,19,168.014
4/6/2007,20,181.499
4/6/2007,21,203.119
4/6/2007,22,201.291
4/6/2007,23,191.97
4/6/2007,24,177.577
4/7/2007,1,165.43
4/7/2007,2,162.319
4/7/2007,3,166.582
4/7/2007,4,173.273
4/7/2007,5,182.668
4/7/2007,6,196.975
4/7/2007,7,214.801
4/7/2007,8,234.827
4/7/2007,9,251.509
4/7/2007,10,253.41
4/7/2007,11,243.526
4/7/2007,12,229.881
4/7/2007,13,213.805
4/7/2007,14,201.191
4/7/2007,15,192.38
4/7/2007,16,186.169
4/7/2007,17,186.37
4/7/2007,18,192.373
4/7/2007,19,200.409
4/7/2007,20,219.123
4/7/2007,21,251.632
4/7/2007,22,254.407
4/7/2007,23,244.886
4/7/2007,24,228.885
4/8/2007,1,216.313
4/8/2007,2,212.323
4/8/2007,3,214.169
4/8/2007,4,218.536
4/8/2007,5,227.624
4/8/2007,6,246.955
4/8/2007,7,265.521
4/8/2007,8,278.308
4/8/2007,9,281.087
4/8/2007,10,262.378
4/8/2007,11,234.308
4/8/2007,12,214.393
4/8/2007,13,200.044
4/8/2007,14,183.364
4/8/2007,15,169.721
4/8/2007,16,161.261
4/8/2007,17,158.626
4/8/2007,18,158.585
4/8/2007,19,162.767
4/8/2007,20,181.702
4/8/2007,21,215.174
4/8/2007,22,215.315
4/8/2007,23,202.683
4/8/2007,24,186.112
4/9/2007,1,177.931
4/9/2007,2,177.765
4/9/2007,3,182.899
4/9/2007,4,187.304
4/9/2007,5,193.951
4/9/2007,6,212.978
4/9/2007,7,235.064
4/9/2007,8,239.762
4/9/2007,9,236.75
4/9/2007,10,227.582
4/9/2007,11,213.168
4/9/2007,12,199.573
4/9/2007,13,188.253
4/9/2007,14,176.832
4/9/2007,15,169.391
4/9/2007,16,166.375
4/9/2007,17,168.86
4/9/2007,18,176.54
4/9/2007,19,185.244
4/9/2007,20,200.025
4/9/2007,21,230.415
4/9/2007,22,225.741
4/9/2007,23,206.363
4/9/2007,24,184.215
4/10/2007,1,172.778
4/10/2007,2,173.524
4/10/2007,3,178.767
4/10/2007,4,186.074
4/10/2007,5,199.311
4/10/2007,6,227.015
4/10/2007,7,258.894
4/10/2007,8,258.063
4/10/2007,9,236.811
4/10/2007,10,209.278
4/10/2007,11,188.993
4/10/2007,12,172.772
4/10/2007,13,161.42
4/10/2007,14,153.469
4/10/2007,15,148.68
4/10/2007,16,146.757
4/10/2007,17,150.858
4/10/2007,18,160.694
4/10/2007,19,168.54
4/10/2007,20,181.949
4/10/2007,21,206.797
4/10/2007,22,198.824
4/10/2007,23,177.247
4/10/2007,24,150.149
4/11/2007,1,133.843
4/11/2007,2,129.237
4/11/2007,3,130.513
4/11/2007,4,133.56
4/11/2007,5,141.165
4/11/2007,6,163.2
4/11/2007,7,194.366
4/11/2007,8,198.927
4/11/2007,9,193.451
4/11/2007,10,194.793
4/11/2007,11,195.819
4/11/2007,12,195.908
4/11/2007,13,192.265
4/11/2007,14,187.947
4/11/2007,15,186.311
4/11/2007,16,190.425
4/11/2007,17,200.211
4/11/2007,18,213.582
4/11/2007,19,221.3
4/11/2007,20,225.297
4/11/2007,21,226.266
4/11/2007,22,207.756
4/11/2007,23,182.773
4/11/2007,24,154.96
4/12/2007,1,136.242
4/12/2007,2,127.524
4/12/2007,3,124.651
4/12/2007,4,125.676
4/12/2007,5,131.04
4/12/2007,6,151.496
4/12/2007,7,181.596
4/12/2007,8,184.844
4/12/2007,9,175.592
4/12/2007,10,166.195
4/12/2007,11,158.596
4/12/2007,12,153.8
4/12/2007,13,149.383
4/12/2007,14,146.046
4/12/2007,15,144.022
4/12/2007,16,146.47
4/12/2007,17,152.283
4/12/2007,18,160.422
4/12/2007,19,167.019
4/12/2007,20,174.006
4/12/2007,21,198.132
4/12/2007,22,195.177
4/12/2007,23,170.813
4/12/2007,24,142.185
4/13/2007,1,123.634
4/13/2007,2,117.203
4/13/2007,3,116.676
4/13/2007,4,121.082
4/13/2007,5,130.494
4/13/2007,6,155.452
4/13/2007,7,189.537
4/13/2007,8,197.598
4/13/2007,9,185.902
4/13/2007,10,174.775
4/13/2007,11,164.495
4/13/2007,12,156.077
4/13/2007,13,151.012
4/13/2007,14,146.388
4/13/2007,15,144.733
4/13/2007,16,145.533
4/13/2007,17,150.569
4/13/2007,18,156.402
4/13/2007,19,159.869
4/13/2007,20,161.942
4/13/2007,21,180.695
4/13/2007,22,179.479
4/13/2007,23,165
4/13/2007,24,143.058
4/14/2007,1,125.434
4/14/2007,2,116.669
4/14/2007,3,113.456
4/14/2007,4,113.78
4/14/2007,5,117.497
4/14/2007,6,125.718
4/14/2007,7,138.369
4/14/2007,8,153.938
4/14/2007,9,170.645
4/14/2007,10,175.494
4/14/2007,11,171.433
4/14/2007,12,165.578
4/14/2007,13,159.825
4/14/2007,14,154.197
4/14/2007,15,151.963
4/14/2007,16,153.915
4/14/2007,17,158.537
4/14/2007,18,164.378
4/14/2007,19,169.474
4/14/2007,20,175.277
4/14/2007,21,192.47
4/14/2007,22,185.236
4/14/2007,23,168.538
4/14/2007,24,146.72
4/15/2007,1,126.651
4/15/2007,2,116.055
4/15/2007,3,110.866
4/15/2007,4,108.307
4/15/2007,5,108.182
4/15/2007,6,111.51
4/15/2007,7,118.713
4/15/2007,8,133.967
4/15/2007,9,161.777
4/15/2007,10,176.823
4/15/2007,11,175.145
4/15/2007,12,175.393
4/15/2007,13,181.233
4/15/2007,14,181.785
4/15/2007,15,175.99
4/15/2007,16,175.002
4/15/2007,17,180.951
4/15/2007,18,190.591
4/15/2007,19,198.282
4/15/2007,20,210.636
4/15/2007,21,226.465
4/15/2007,22,213.269
4/15/2007,23,187.861
4/15/2007,24,162.591
4/16/2007,1,148.895
4/16/2007,2,145.083
4/16/2007,3,144.525
4/16/2007,4,146.951
4/16/2007,5,156.781
4/16/2007,6,182.472
4/16/2007,7,227.661
4/16/2007,8,224.141
4/16/2007,9,198.888
4/16/2007,10,186.175
4/16/2007,11,175.72
4/16/2007,12,167.038
4/16/2007,13,160.858
4/16/2007,14,153.242
4/16/2007,15,145.764
4/16/2007,16,144.12
4/16/2007,17,151.116
4/16/2007,18,163.473
4/16/2007,19,176.017
4/16/2007,20,186.84
4/16/2007,21,214.229
4/16/2007,22,209.931
4/16/2007,23,184.179
4/16/2007,24,154.977
4/17/2007,1,137.733
4/17/2007,2,133.676
4/17/2007,3,134.175
4/17/2007,4,137.553
4/17/2007,5,144.074
4/17/2007,6,171.023
4/17/2007,7,215.058
4/17/2007,8,208.695
4/17/2007,9,180.9
4/17/2007,10,163.769
4/17/2007,11,155.348
4/17/2007,12,147.909
4/17/2007,13,144.165
4/17/2007,14,141.854
4/17/2007,15,140.872
4/17/2007,16,144.375
4/17/2007,17,154.349
4/17/2007,18,165.879
4/17/2007,19,174.08
4/17/2007,20,180.614
4/17/2007,21,204.855
4/17/2007,22,199.722
4/17/2007,23,171.214
4/17/2007,24,137.926
4/18/2007,1,117.454
4/18/2007,2,110.358
4/18/2007,3,109.715
4/18/2007,4,112.345
4/18/2007,5,120.205
4/18/2007,6,146.559
4/18/2007,7,189.622
4/18/2007,8,189.971
4/18/2007,9,170.245
4/18/2007,10,161.789
4/18/2007,11,155.838
4/18/2007,12,149.247
4/18/2007,13,145.574
4/18/2007,14,142.188
4/18/2007,15,140.525
4/18/2007,16,144.157
4/18/2007,17,153.463
4/18/2007,18,163.679
4/18/2007,19,171.841
4/18/2007,20,178.984
4/18/2007,21,203.974
4/18/2007,22,196.157
4/18/2007,23,169.764
4/18/2007,24,137.785
4/19/2007,1,117.114
4/19/2007,2,110.148
4/19/2007,3,108.398
4/19/2007,4,109.301
4/19/2007,5,115.976
4/19/2007,6,140.775
4/19/2007,7,183.249
4/19/2007,8,185.873
4/19/2007,9,170.771
4/19/2007,10,163.65
4/19/2007,11,158.912
4/19/2007,12,153.575
4/19/2007,13,149.847
4/19/2007,14,145.946
4/19/2007,15,144.06
4/19/2007,16,147.019
4/19/2007,17,156.996
4/19/2007,18,171.468
4/19/2007,19,186.669
4/19/2007,20,201.372
4/19/2007,21,214.971
4/19/2007,22,203.626
4/19/2007,23,176.84
4/19/2007,24,147.787
4/20/2007,1,129.85
4/20/2007,2,123.431
4/20/2007,3,122.646
4/20/2007,4,124.136
4/20/2007,5,131.644
4/20/2007,6,156.646
4/20/2007,7,198.934
